agency_code,collection_id,code,site_name,longitude,latitude,trap_type,collection_date,trap_problem,aedes_dorsalis_males,aedes_dorsalis_females-mixed,aedes_dorsalis_,aedes_melanimon_males,aedes_melanimon_females-mixed,aedes_nigromaculis_males,aedes_nigromaculis_females-mixed,aedes_sierrensis_males,aedes_sierrensis_females-mixed,aedes_squamiger_males,aedes_squamiger_females-mixed,aedes_vexans_males,aedes_vexans_females-mixed,aedes_washinoi_males,aedes_washinoi_females-mixed,anopheles_franciscanus_males,anopheles_franciscanus_females-mixed,anopheles_freeborni_males,anopheles_freeborni_females-mixed,anopheles_occidentalis_males,anopheles_occidentalis_females-mixed,anopheles_punctipennis_males,anopheles_punctipennis_females-mixed,culex_apicalis_males,culex_apicalis_females-mixed,culex_erythrothorax_males,culex_erythrothorax_females-mixed,culex_pipiens_males,culex_pipiens_females-mixed,culex_restuans_males,culex_restuans_females-mixed,culex_stigmatosoma_males,culex_stigmatosoma_females-mixed,culex_tarsalis_males,culex_tarsalis_females-mixed,culiseta_incidens_males,culiseta_incidens_females-mixed,culiseta_inornata_males,culiseta_inornata_females-mixed,culiseta_particeps_males,culiseta_particeps_females-mixed,total
ALCO,2444914,458937,S. Trojan PG&E Ditch,-122.15985,37.67085,CO2,7/9/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,0,0,0,0,0,13,0,1,0,0,0,0,36
ALCO,2444917,578298,Trojan PG&E Towers North,-122.16359,37.67767,CO2,7/9/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ALCO,2444918,721516,4th St. Canal,-121.90182,37.709549,CO2,7/9/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,2,0,0,0,0,0,0,24
ALCO,2444925,581181,Incline Rd,-122.12543,37.6674,CO2,7/9/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,2,11,0,1,0,0,0,0,18
ALCO,2444928,7053,Heron Bay,-122.16303,37.68051,CO2,7/9/2021,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
ALCO,2444936,2916,Alameda Naval Navy Base Marshes,-122.32789,37.78214,CO2,7/8/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2444945,17,Officers club,-122.29887,37.788941,CO2,7/8/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,48,0,0,0,0,49
ALCO,2444953,848143,Tank Farm South,-122.204471,37.713984,CO2,7/8/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2444963,3026,Packet Landing,-122.240451,37.747603,CO2,7/8/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,5
ALCO,2444981,5014,Metropolitan Golf Course,-122.19558,37.722086,CO2,7/8/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,17,0,1,0,0,0,0,29
ALCO,2444982,122841,Naval Base South Marsh,-122.30985,37.77791,CO2,7/8/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2444983,531537,Jack London Marina,-122.27361,37.79289,CO2,7/8/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
ALCO,2444989,103,Tassajara Creek at Emerald Glen Park,-121.87848,37.71237,CO2,7/9/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,11,0,0,0,0,0,2,0,12,0,0,0,0,31
ALCO,2445009,3024,Godfrey Park,-122.23162,37.73483,CO2,7/8/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,1,0,0,0,0,1,36,1,21,0,1,0,0,106
ALCO,2445031,719151,Naval Base Runway - Center,-122.32068,37.78979,CO2,7/8/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,0,11
ALCO,2445066,428866,Rhodes Jamison Pits,-121.83177,37.68508,CO2,7/8/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17
ALCO,2445073,42,Shadow Cliffs,-121.84377,37.66932,CO2,7/8/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5
ALCO,2445098,8110,Dublin BMP,-121.86487,37.70204,CO2,7/9/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,4,0,0,0,0,0,0,26
ALCO,2445100,261624,El Charo BMP,-121.84892,37.69377,CO2,7/8/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
ALCO,2445104,385218,Nevada Ct Pond,-121.854646,37.66851,CO2,7/8/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
ALCO,2445108,661477,Croak Road Dublin Wet-land,-121.85039,37.70407,CO2,7/8/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5
ALCO,2445122,574837,Rhodes Jamison Pits,-121.84907,37.67888,CO2,7/8/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
ALCO,2445159,631969,Coyote Creek Canal,-121.92803,37.46491,CO2,7/8/2021,N,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6
ALCO,2445161,764138,Alternate Warm Springs Airport,-121.93271,37.46289,CO2,7/8/2021,N,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8
ALCO,2445191,8122,Stevenson Pond,-121.99857,37.50608,CO2,7/8/2021,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,1,0,3,0,0,0,0,24
ALCO,2445198,6069,Dust Trail - Coyote Hills,-122.08791,37.55697,CO2,7/8/2021,N,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,16
ALCO,2445201,829887,near Tuibun Canal Coyote Hills,-122.07923,37.55243,CO2,7/8/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,0,0,0,1,0,0,9
ALCO,2445203,997854,Willows Trail Central,-122.07641,37.55783,CO2,7/8/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2445211,6001,Coyote Hills: Old Quarry,-122.08615,37.54965,CO2,7/8/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,1,0,0,20
ALCO,2445287,386432,Coyote Hills RV Park,-122.072981,37.537216,CO2,7/8/2021,N,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,2,0,0,0,0,32
ALCO,2445318,43,Dixon Ditch - new,-121.92132,37.45703,CO2,7/8/2021,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0,0,0,0,0,0,13
ALCO,2445332,343386,Coyote Lagoon at Don Edwards,-121.948499,37.480061,CO2,7/8/2021,N,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,10
ALCO,2445352,362447,Crocker Ditch,-121.92279,37.45889,CO2,7/8/2021,N,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,27,0,0,0,0,2,40,0,3,0,0,0,0,77
ALCO,2446181,941179,Jarvis Ave x B St,-122.05543,37.54351,CO2,7/8/2021,N,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,46,0,0,0,0,0,4,0,4,0,0,0,0,58
ALCO,2446185,6000,Coyote Hills: Willow Run,-122.07938,37.55697,CO2,7/8/2021,N,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,23,0,3,0,0,0,0,35
ALCO,2446222,167474,48688 Fremont Blvd,-121.92835,37.46212,CO2,7/8/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,2,0,0,0,0,0,0,118
ALCO,2446229,773176,Warm Spring Airport Tree,-121.92949,37.46156,CO2,7/8/2021,N,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,9,0,0,0,0,0,0,22
ALCO,2446236,818154,Pos Laguna Seco,-121.783366,37.698282,CO2,7/7/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2446239,984747,Roselawn Cemetery - West,-121.775893,37.695785,CO2,7/7/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2446242,100061,Lester Knott Park,-121.75132,37.69611,CO2,7/7/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2446244,100087,Summertree Ct,-121.80322,37.67885,CO2,7/7/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
ALCO,2446247,200034,Vintage Square Home Depot Lot,-121.7711,37.70033,CO2,7/7/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2446250,491735,Los Positas BMP,-121.80393,37.70938,CO2,7/7/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2446254,28,Livermore Sewer,-121.80801,37.68985,CO2,7/7/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5
ALCO,2446262,6071,Entry Triangle #1,-122.06942,37.53046,CO2,7/7/2021,N,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,0,0,0,0,62
ALCO,2446268,827898,Bayshores Park,-122.05029,37.51824,CO2,7/7/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,5
ALCO,2446277,869812,Willow Street Ditch,-122.04832,37.51828,CO2,7/7/2021,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,3,0,0,0,0,0,0,18
ALCO,2449230,443524,Heath Marsh,-122.01429,37.5025,CO2,7/7/2021,N,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,14
ALCO,2449234,296477,VACO Marsh,-122.06588,37.5191,CO2,7/7/2021,N,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98
ALCO,2449240,171412,Ohlone Sanctuary,-122.0574,37.52207,CO2,7/7/2021,N,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,29
ALCO,2449244,262172,Cedar Blvd. Ponds West,-122.05771,37.52746,CO2,7/7/2021,N,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ALCO,2449246,498661,"End of Mowry Ave, Fremont",-122.0096,37.51477,CO2,7/7/2021,N,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5
ALCO,2449248,419719,OHLONE COLLEGE,-121.91095,37.530854,CO2,7/7/2021,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,1,0,0,0,0,0,0,7
ALCO,2449249,776237,Upper Grimmer Canal,-121.96944,37.52692,CO2,7/7/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2449251,322547,Lower Fremont Canal,-121.95185,37.51301,CO2,7/7/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,3
ALCO,2449252,312175,Lower Grimmer Canal,-121.97286,37.51944,CO2,7/7/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
ALCO,2449571,8082,Centralmont Place,-122.01835,37.54356,CO2,7/7/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2449572,168582,37265 Greenpoint Street,-122.023732,37.539485,CO2,7/7/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4
ALCO,2449575,953629,Old Alameda Creek,-122.016,37.57582,CO2,7/7/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2449576,41,Stivers Lagoon,-121.95914,37.54357,CO2,7/7/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2449578,337932,The Uplands,-122.24721,37.854395,CO2,7/7/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ALCO,2449579,166797,Lakeshore Ave Stairs,-122.24982,37.80638,CO2,7/7/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2449580,1101,S1101 MosswoodPk,-122.261667,37.823611,CO2,7/7/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
ALCO,2449581,1026,Artist Co-op,-122.28863,37.83322,CO2,7/7/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ALCO,2449582,200000,Dry Garden Nursery,-122.26578,37.85135,CO2,7/7/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2449583,131185,Prescott St,-122.29772,37.81468,CO2,7/7/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ALCO,2449584,785372,Mountain View Cemetery South East #1,-122.23181,37.83203,CO2,7/7/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
ALCO,2449587,2155,EBMUD Sewer Plant Trap,-122.292327,37.826976,CO2,7/7/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,254
ALCO,2449588,783558,Mountain View Cemetery North,-122.242474,37.833775,CO2,7/7/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
ALCO,2449590,382446,EBMUD Sewer West,-122.29861,37.82494,CO2,7/7/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ALCO,2449591,535356,IKEA,-122.292795,37.832558,CO2,7/7/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ALCO,2449592,62,Bonsai Garden at Lake Merritt,-122.257847,37.806027,CO2,7/7/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2449594,453713,Willow Park,-122.29602,37.81211,CO2,7/7/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2449595,152484,Temescal Creek Park on 53rd St Emeryville,-122.278024,37.837053,CO2,7/7/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2449597,512944,EBMUD Sewer N. Digestors,-122.29414,37.82724,CO2,7/7/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,103
ALCO,2449601,7071,Casa Verde Pits,-122.06076,37.59666,CO2,7/13/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,17,0,0,0,0,19
ALCO,2449604,319346,Garin Park,-122.02857,37.62702,CO2,7/13/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,49
ALCO,2449616,882198,Gateway Blvd Ditches,-122.06,37.5421,CO2,7/8/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
ALCO,2449624,87,Noll Park,-121.98392,37.53507,CO2,7/14/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
ALCO,2449643,8082,Centralmont Place,-122.01835,37.54356,CO2,7/14/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,6
ALCO,2449646,312175,Lower Grimmer Canal,-121.97286,37.51944,CO2,7/14/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,6
ALCO,2449666,322547,Lower Fremont Canal,-121.95185,37.51301,CO2,7/14/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,3,0,1,0,0,0,0,19
ALCO,2449673,168582,37265 Greenpoint Street,-122.023732,37.539485,CO2,7/14/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,23
ALCO,2449691,776237,Upper Grimmer Canal,-121.96944,37.52692,CO2,7/14/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,3
ALCO,2449696,41,Stivers Lagoon,-121.95914,37.54357,CO2,7/14/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ALCO,2449705,35,Tyson Lagoon,-121.97577,37.55984,CO2,7/14/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5
ALCO,2449709,87,Noll Park,-121.98392,37.53507,CO2,6/30/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2449715,632552,Carols Bee Park,-122.08242,37.68406,CO2,7/13/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,0,0,17
ALCO,2449719,419726,Montague Ave Impoundment,-122.1589,37.70966,CO2,7/13/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ALCO,2449724,444775,Sorensdale Park,-122.07036,37.64263,CO2,7/13/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
ALCO,2449726,738576,2208 San Leandro Blvd,-122.15179,37.71474,CO2,7/13/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2449730,459951,Fairway Bog,-122.04795,37.62203,CO2,7/13/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,5
ALCO,2449733,824629,Crest Ave,-122.1053,37.71063,CO2,7/13/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,39,0,0,0,0,40
ALCO,2449734,7043,Bobwhite Pond,-122.04838,37.58191,CO2,7/13/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5
ALCO,2449735,931195,Centennial Park,-122.09685,37.66133,CO2,7/13/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
ALCO,2449737,385267,Ward Creek x Groom St,-122.08034,37.66418,CO2,7/13/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3
ALCO,2449739,853961,22575 7th St. Hayward,-122.071175,37.680927,CO2,7/13/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
ALCO,2449741,7007,Alameda Creek at Dry Creek,-122.036753,37.5877,CO2,7/13/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
ALCO,2449746,60,Holy Sepulchre Cemetery 1052,-122.06178,37.64886,CO2,7/13/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2449747,967958,Cull Canyon Creek,-122.054642,37.706484,CO2,7/13/2021,N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,18,0,0,0,0,23
ALCO,2449759,482276,Upper Madison Ave Creek,-122.06358,37.71168,CO2,7/13/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,3,16
ALCO,2449761,119,Haas Ave,-122.14826,37.731,CO2,7/14/2021,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
